94,43,2,18 дюймов,Низкопрофильная перебортовка / 18 дюймов,Низ. перебортовка,18 дюймов,1,1,0,0,0,0,0,0,0
95,43,2,19 дюймов,Низкопрофильная перебортовка / 19 дюймов,Низ. перебортовка,19 дюймов,1,1,0,0,0,0,0,0,0
96,43,2,20 дюймов,Низкопрофильная перебортовка / 20 дюймов,Низ. перебортовка,20 дюймов,1,1,0,0,0,0,0,0,0
97,43,2,21 дюймов,Низкопрофильная перебортовка / 21 дюймов,Низ. перебортовка,21 дюймов,1,1,0,0,0,0,0,0,0
98,43,2,22 дюймов,Низкопрофильная перебортовка / 22 дюймов,Низ. перебортовка,22 дюймов,1,1,0,0,0,0,0,0,0
99,44,2,15 дюймов,Низкопрофильная балансировка / 15 дюймов,Низ. балансировка,15 дюймов,1,1,0,0,0,0,0,0,0
100,44,2,16 дюймов,Низкопрофильная балансировка / 16 дюймов,Низ. балансировка,16 дюймов,1,1,0,0,0,0,0,0,0
101,44,2,17 дюймов,Низкопрофильная балансировка / 17 дюймов,Низ. балансировка,17 дюймов,1,1,0,0,0,0,0,0,0
102,44,2,18 дюймов,Низкопрофильная балансировка / 18 дюймов,Низ. балансировка,18 дюймов,1,1,0,0,0,0,0,0,0
103,44,2,19 дюймов,Низкопрофильная балансировка / 19 дюймов,Низ. балансировка,19 дюймов,1,1,0,0,0,0,0,0,0
104,44,2,20 дюймов,Низкопрофильная балансировка / 20 дюймов,Низ. балансировка,20 дюймов,1,1,0,0,0,0,0,0,0
105,44,2,21 дюймов,Низкопрофильная балансировка / 21 дюймов,Низ. балансировка,21 дюймов,1,1,0,0,0,0,0,0,0
106,44,2,22 дюймов,Низкопрофильная балансировка / 22 дюймов,Низкопрофильная бала,22 дюймов,1,1,0,0,0,0,0,0,0
107,45,2,снять колесо "Газель",Снять колесо переднее(заднее наруж.) "Газель",Снять колесо Газель,перед/зад,1,1,0,0,0,0,0,0,0
108,46,2,снять колесо заднее внут. "Газель",Снять колесо заднее внутреннее"Газель",Снять колесо Газель,заднее ,1,1,0,0,0,0,0,0,0
109,47,2,снять колесо заднее внут. c футорками "Газель",Cнять колесо заднее внут. c футорками "Газель",Cнять колесо Газель,заднее с футорками,1,1,0,0,0,0,0,0,0
110,48,2,cнять колесо заднее нар. c футорками "Газель",Cнять колесо заднее нар. c футорками "Газель",Cнять колесо Газель,наружное с футорками,1,1,0,0,0,0,0,0,0
111,49,2,утилизация покрышек,Утилизация покрышек / утилизация покрышек,Утилизация покрышек,шт,1,1,0,0,0,0,0,0,0
112,50,2,сложный ремонт колеса,Сложный ремонт колес/один прокол,Сложный ремонт колес,один прокол,1,1,0,0,0,0,0,0,0
162,76,2,сложный ремонт,Сложный ремонт колеса (>2 проколов) / сложный ремонт,Сложный ремонт колес,сложный ремонт,1,1,0,0,0,0,0,0,0
113,51,2,легковый а/м,Подкачка колес / легковый а/м,Подкачка колес,легковый а/м,1,1,0,0,0,0,0,0,0
114,51,2,со снятием колпака,Подкачка колес / со снятием колпака,Подкачка колес,со снятием колпака,1,1,0,0,0,0,0,0,0
115,51,2,"Газель", "ЗиЛ", грузовые,Подкачка колес / "Газель", "ЗиЛ", грузовые,Подкачка колес,"Газель", "ЗиЛ", гр.,1,1,0,0,0,0,0,0,0
116,53,2,13 дюймов,Покраска мет. дисков / 13 дюймов,Покраска мет. дисков,13 дюймов,1,1,0,0,0,0,0,0,0
117,53,2,14 дюймов,Покраска мет. дисков / 14 дюймов,Покраска мет. дисков,14 дюймов,1,1,0,0,0,0,0,0,0
118,53,2,15 дюймов,Покраска мет. дисков / 15 дюймов,Покраска мет. дисков,15 дюймов,1,1,0,0,0,0,0,0,0
119,53,2,16 дюймов,Покраска мет. дисков / 16 дюймов,Покраска мет. дисков,16 дюймов,1,1,0,0,0,0,0,0,0
120,54,2,13 дюймов,Покраска литых дисков / 13 дюймов,Покраска литья,13 дюймов,1,1,0,0,0,0,0,0,0
121,54,2,14 дюймов,Покраска литых дисков / 14 дюймов,Покраска литья,14 дюймов,1,1,0,0,0,0,0,0,0
122,54,2,15 дюймов,Покраска литых дисков / 15 дюймов,Покраска литья,15 дюймов,1,1,0,0,0,0,0,0,0
123,54,2,16 дюймов,Покраска литых дисков / 16 дюймов,Покраска литья,16 дюймов,1,1,0,0,0,0,0,0,0
124,54,2,17 дюймов и более,Покраска литых дисков / 17 дюймов и более,Покраска литья,17 дюймов и более,1,1,0,0,0,0,0,0,0
125,55,2,одна гайка/болт,Протяжка динам. ключем / одна гайка/болт,Протяжка динам. ключ,одна гайка/болт,1,1,0,0,0,0,0,0,0
126,56,2,пакет для упаковки,Пакет для упаковки колес / пакет для упаковки,Пакет для колеса,шт,1,1,0,0,0,0,0,0,0
129,58,1,55555555,Бортовка / 55555555,Бортовка,55555555,1,1,0,0,0,0,0,0,0
130,21,1,Автомобиль "Газель", "УАЗ",Автомобиль "Газель", "УАЗ",Ремонт колес с одним,null,1,1,0,0,0,0,0,0,0
131,21,1,Груз с кольц.,Ремонт колес с одним проколом / Груз с кольц.,Ремонт колес с одним,null,1,1,0,0,0,0,0,0,0
132,65,1,13 дюймов,Обмен дисков, Обмен дисков,13 дюймов,1,1,0,0,0,0,0,0,0
133,65,1,14 дюймов,Обмен дисков,Обмен дисков,14 дюймов,1,1,0,0,0,0,0,0,0
134,65,1,15 дюймов,Обмен дисков,Обмен дисков,15 дюймов,1,1,0,0,0,0,0,0,0
135,65,1,16 дюймов,Обмен дисков, Обмен дисков,16 дюймов,1,1,0,0,0,0,0,0,0
137,65,1,13 дюймов (б.п.),Обмен дисков/13 дюймов (б.п.), Обмен дисков,13 дюймов (б.п.),1,1,0,0,0,0,0,0,0
138,65,1,14 дюймов (б.п.),Обмен дисков/14 дюймов (б.п.), Обмен дисков,14 дюймов (б.п.),1,1,0,0,0,0,0,0,0
139,65,1,15 дюймов (б.п.),Обмен дисков/15 дюймов (б.п.), Обмен дисков,15 дюймов (б.п.),1,1,0,0,0,0,0,0,0
140,65,1,16 дюймов (б.п.),Обмен дисков/16 дюймов (б.п.), Обмен дисков,16 дюймов (б.п.),1,1,0,0,0,0,0,0,0
141,66,1,13 дюймов,Покраска металл. дисков хромом /13 дюймов,Покраска хромом(мет),13 дюймов,1,1,0,0,0,0,0,0,0
142,66,1,14 дюймов,Покраска металл. дисков хромом/14 дюймов,Покраска хромом мета,null,1,1,0,0,0,0,0,0,0
143,66,1,15 дюймов,Покраска металл. дисков хромом/15 дюймов,Покраска хромом(мет),15 дюймов,1,1,0,0,0,0,0,0,0
144,66,1,16 дюймов,Покраска металл. дисков хромом/16 дюймов,Покраска хромом мета,16 дюймов,1,1,0,0,0,0,0,0,0
145,67,1,13 дюймов,Пескоструйка (штамп)/13 дюймов,Пескоструйка (штамп),13 дюймов,1,1,0,0,0,0,0,0,0
146,67,1,14 дюймов,Пескоструйка (штамп)/14 дюймов,Пескоструйка (штамп),14 дюймов,1,1,0,0,0,0,0,0,0
147,67,1,15 дюймов,Пескоструйка (штамп) / 15 дюймов,Пескоструйка (штамп),15 дюймов,1,1,0,0,0,0,0,0,0
148,67,1,16 дюймов,Пескоструйка (штамп) / 16 дюймов,Пескоструйка (штамп),16 дюймов,1,1,0,0,0,0,0,0,0
149,67,1,16 дюймов (груз),Пескоструйка (штамп) / 16 дюймов (груз),Пескоструйка (штамп),17 дюймов (груз),1,1,0,0,0,0,0,0,0
150,67,1,17,5 дюймов,Пескоструйка (штамп) / 17,5 дюймов,Пескоструйка (штамп),17,5 дюймов,1,1,0,0,0,0,0,0,0
152,68,1,13 дюймов,Пескоструйка (литье) /13 дюймов,Пескоструйка (литье),13 дюймов,1,1,0,0,0,0,0,0,0
157,68,1,15 дюймов,Пескоструйка (литье) /15 дюймов,Пескоструйка (литье),15 дюймов,1,1,0,0,0,0,0,0,0
154,68,1,14 дюймов,Пескоструйка (литье) /14 дюймов,Пескоструйка (литье),14 дюймов,1,1,0,0,0,0,0,0,0
158,68,1,16 дюймов,Пескоструйка (литье) /16 дюймов,Пескоструйка (литье),16 дюймов,1,1,0,0,0,0,0,0,0
159,68,1,17 дюймов,Пескоструйка (литье) /17 дюймов,Пескоструйка (литье),17 дюймов,1,1,0,0,0,0,0,0,0
160,68,1,18 дюймов,Пескоструйка (литье) /18 дюймов,Пескоструйка (литье),18 дюймов,1,1,0,0,0,0,0,0,0
161,31,1,Пакет для колеса,Пакет для колеса,Расходные материалы,Пакет для колеса,1,1,0,0,0,0,0,0,0
163,39,1,грузовой автомобиль,Заклейка камеры/грузовой автомобиль,Заклейка камеры,грузовой автомобиль,1,1,0,0,0,0,0,0,0
164,31,1,Колпачек для колеса,Расходные материалы/Колпачек для колеса,Расходные материалы,Колпачек для колеса,1,1,0,0,0,0,0,0,0
165,77,1,Шиномонтажные услуги,Шиномонтажные услуги,Шиномонтажные услуги,на сумму,1,1,0,0,0,0,0,0,0
166,79,1,за колесо,Ручная правка дисков/за колесо,Ручная правка дисков,за колесо,1,1,0,0,0,0,0,0,0
167,80,1,за колесо,Проверка балансировки,Проверка балансир.,за колесо,1,1,0,0,0,0,0,0,0
168,83,1,за колесо,Проверка на герметичность,Проверка на герметич,за колесо,1,1,0,0,0,0,0,0,0
177,405,1,Шайбы ВАЗ,NULL,NULL,NULL,1,1,0,0,0,0,0,0,0
178,405,1,Шайбы "Волга",NULL,NULL,NULL,1,1,0,0,0,0,0,0,0
179,405,1,Шайбы джип,NULL,NULL,NULL,1,1,0,0,0,0,0,0,0
180,404,1,Классика,NULL,NULL,NULL,1,1,0,0,0,0,0,0,0
181,404,1,Нива,NULL,NULL,NULL,1,1,0,0,0,0,0,0,0
182,404,1,ВАЗ-08, 09,NULL,NULL,NULL,1,1,0,0,0,0,0,0,0
183,404,1,Иномарка,NULL,NULL,NULL,1,1,0,0,0,0,0,0,0
184,380,1,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0
185,380,1,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0
186,380,1,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0
187,380,1,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0
188,380,1,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0
189,380,1,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0
190,380,1,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0
191,380,1,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0
192,380,1,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0
193,380,1,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0
194,380,1,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0
195,380,1,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0
219,424,2,13 дюймов,Перебортовка / 13 дюймов,Перебортовка,13 дюймов,1,1,0,0,0,0,0,0,0
218,424,2,14 дюймов,Перебортовка / 14 дюймов,Перебортовка,14 дюймов,1,1,0,0,0,0,0,0,0
220,425,2,13 дюймов,Разбортовка / 13 дюймов,Разбортовка,null,1,1,0,0,0,0,0,0,0
221,425,2,14 дюймов,Разбортовка / 14 дюймов,Разбортовка,null,1,1,0,0,0,0,0,0,0
222,425,2,15 дюймов, "Нива",Разбортовка / 15 дюймов, "Нива",Разбортовка,null,1,1,0,0,0,0,0,0,0
211,424,2,15 дюймов,Перебортовка / 15 дюймов,Перебортовка,15 дюймов,1,1,0,0,0,0,0,0,0
212,424,2,"Нива",Перебортовка / "Нива",Перебортовка,"Нива",1,1,0,0,0,0,0,0,0
213,424,2,УАЗ,Перебортовка / УАЗ,Перебортовка,УАЗ,1,1,0,0,0,0,0,0,0
214,424,2,"Газель",Перебортовка / "Газель",Перебортовка,"Газель",1,1,0,0,0,0,0,0,0
215,424,2,Джип,Перебортовка / Джип,Перебортовка,Джип,1,1,0,0,0,0,0,0,0
216,424,2,Джип, 17 дюймов,Перебортовка / Джип, 17 дюймов,Перебортовка,Джип, 17 дюймов,1,1,0,0,0,0,0,0,0
1059,435,2,"Нива",Балансировка / "Нива",Балансировка,"Нива",1,1,0,0,0,0,0,0,0
1060,435,2,18-19 дюймов,Балансировка / 18-19 дюймов,Балансировка,18-19 дюйма,1,1,0,0,0,0,0,0,0
223,425,2,16 дюймов,Разбортовка / 16 дюймов,Разбортовка,,1,1,0,0,0,0,0,0,0
224,425,2,17 дюймов,Разбортовка / 17 дюймов,Разбортовка,17 дюймов,1,1,0,0,0,0,0,0,0
225,425,2,18 дюймов,Разбортовка / 18 дюймов,Разбортовка,null,1,1,0,0,0,0,0,0,0
229,426,2,13 дюймов,Забортовка / 13 дюймов,Забортовка,null,1,1,0,0,0,0,0,0,0
228,426,2,14 дюймов,Забортовка / 14 дюймов,Забортовка,null,1,1,0,0,0,0,0,0,0
227,426,2,15 дюймов, "Нива",Забортовка / 15 дюймов, "Нива",Забортовка,null,1,1,0,0,0,0,0,0,0
230,426,2,16 дюймов, микроавтобус,Забортовка / 16 дюймов, микроавтобус,Забортовка,null,1,1,0,0,0,0,0,0,0
231,426,2,17 дюймов,Забортовка / 17 дюймов,Забортовка,null,1,1,0,0,0,0,0,0,0
232,426,2,18 дюймов,Забортовка / 18 дюймов,Забортовка,null,1,1,0,0,0,0,0,0,0
284,435,2,13 дюймов,Балансировка / 13 дюймов,Балансировка,13 дюймов,1,1,0,0,0,0,0,0,0
285,435,2,14 дюймов,Балансировка / 14 дюймов,Балансировка,14 дюймов,1,1,0,0,0,0,0,0,0
286,435,2,15 дюймов, ,Балансировка / 15 дюймов, ,Балансировка,15 дюймов,1,1,0,0,0,0,0,0,0
425,424,2,Грузовое,Перебортовка / Грузовое,Перебортовка,Грузовое,1,1,0,0,0,0,0,0,0
289,435,2,"Газель",Балансировка / "Газель",Балансировка,Микроавтобус,"Газель,1,1,0,0,0,0,0,0,0
290,435,2,Джип,Балансировка / Джип,Балансировка,Джип,1,1,0,0,0,0,0,0,0
291,435,2,17 дюймов,Балансировка / 17 дюймов,Балансировка,17 дюймов,1,1,0,0,0,0,0,0,0
241,427,2,13 дюймов,null,Ремонт колёс с одним,null,1,1,0,0,0,0,0,0,0
242,427,2,14 дюймов,null,Ремонт колёс с одним,null,1,1,0,0,0,0,0,0,0
243,427,2,15 дюймов, "Нива",null,Ремонт колёс с одним,null,1,1,0,0,0,0,0,0,0
244,427,2,16 дюймов,null,Ремонт колёс с одним,null,1,1,0,0,0,0,0,0,0
245,427,2,"Газель", УАЗ, "Соболь",null,Ремонт колёс с одним,null,1,1,0,0,0,0,0,0,0
246,427,2,Грузовое с кольцом,null,Ремонт колёс с одним,null,1,1,0,0,0,0,0,0,0
247,428,1,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0
248,429,2,13 дюймов,Ремонт б/к покрышки по протектору / 13 дюймов,Ремонт б/к покрышки ,13 дюймов,1,1,0,0,0,0,0,0,0
249,429,2,14 дюймов,Ремонт б/к покрышки по протектору / 14 дюймов,Ремонт б/к покрышки ,14 дюймов,1,1,0,0,0,0,0,0,0
250,429,2,15 дюймов,Ремонт б/к покрышки по протектору / 15 дюймов,Ремонт б/к покрышки ,15 дюймов,1,1,0,0,0,0,0,0,0
251,429,2,15 дюймов, джип,Ремонт б/к покрышки по протектору / 15 дюймов, джип,Ремонт б/к покрышки ,15 дюймов, джип,1,1,0,0,0,0,0,0,0
252,429,2,16 дюймов,Ремонт б/к покрышки по протектору / 16 дюймов,Ремонт б/к покрышки ,16 дюймов, джип,1,1,0,0,0,0,0,0,0
253,429,2,16 дюймов, джип, микроавтобус,Ремонт б/к покрышки по протектору / Микроавтобус,Ремонт б/к покрышки ,Микроавтобус,1,1,0,0,0,0,0,0,0
254,429,2,17 дюймов,Ремонт б/к покрышки по протектору / 17 дюймов,Ремонт б/к покрышки ,17 дюймов,1,1,0,0,0,0,0,0,0
255,429,2,18 дюймов,Ремонт б/к покрышки по протектору / 18 дюймов,Ремонт б/к покрышки ,18 дюймов,1,1,0,0,0,0,0,0,0
256,429,2,19 дюймов, грузовые,Ремонт б/к покрышки по протектору / 19 дюймов, грузовые,Ремонт б/к покрышки ,19 дюймов,1,1,0,0,0,0,0,0,0
257,429,2,20 дюймов,Ремонт б/к покрышки по протектору / 20 дюймов,Ремонт б/к покрышки ,20 дюймов,1,1,0,0,0,0,0,0,0
258,429,2,21 дюйм,Ремонт б/к покрышки по протектору / 21 дюйм,Ремонт б/к покрышки ,21 дюйм,1,1,0,0,0,0,0,0,0
259,429,2,22 дюйма, Hummer,Ремонт б/к покрышки по протектору / 22 дюйма, Hummer,Ремонт б/к покрышки ,22 дюйма, Hummer,1,1,0,0,0,0,0,0,0
260,430,2,15 дюймов,Низкопроф. ремонт б/к покрышки по протектору / 15 дюймов,Низкопроф. ремонт б/,15 дюймов,1,1,0,0,0,0,0,0,0
